state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
FL,FL-HD-116,R,Safe,Daniel Anthony Perez,Bob Lynch,R,Manuel Rodriguez,Independent (Write-In,9.193864446226478,D,12116,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_116,https://www.bob4florida.com/,http://danielperez116.com/,https://ballotpedia.org/Manuel_Rodriguez
FL,FL-HD-44,D,Lean,Bruno Portigliatti,Geraldine Thompson,D,,,9.148161323581727,D,12044,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_44,https://www.electgeraldine.com/,http://electbruno.com/,
FL,FL-SD-9,R,Lean,Jason Brodeur,Patricia Sigman,R,Jestine Iannotti,Independent,8.877861720921539,D,12009,SD,https://ballotpedia.org/Florida_State_Senate_District_9,https://patriciasigman.com/,https://jasonbrodeur.com/,https://ballotpedia.org/Jestine_Iannotti
FL,FL-SD-25,R,Likely,Gayle Harrell,Corinna Robinson,R,,,8.599422380059451,D,12025,SD,https://ballotpedia.org/Florida_State_Senate_District_25,https://www.corinnaforflorida.us/,https://gayleharrell.com/,
FL,FL-HD-103,D,Lean,Tom Fabricio,Cindy Polo,D,,,8.46532772997775,D,12103,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_103,https://cindypolo.com/,https://tomfabricio.com/,
FL,FL-HD-114,D,Lean,Demi Busatta Cabrera,,D,,,8.253573948014207,D,12114,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_114,,http://electdemi.com/,
FL,FL-HD-12,R,Safe,Clay Yarborough,Emmanuel Blimie,R,,,7.7997383224903984,D,12012,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_12,https://www.flemmanuel.com/,https://clayforjax.com/,
FL,FL-HD-64,R,Safe,,Jessica Harrington,R,,,7.219405135873333,D,12064,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_64,https://www.jessicaharrington.org/,,
FL,FL-HD-2,R,Safe,Alex Andrade,Dianne Krumel,R,,,7.218259543089362,D,12002,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_2,https://www.votedianne.com/,https://www.voteandrade.com/,
FL,FL-HD-40,R,Safe,Colleen Burton,Jan Barrow,R,Emily Michie,Independent,7.15856812960875,D,12040,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_40,https://www.janbarrow.com/,https://www.colleenburton.com/,https://www.emilymichie40.com/
FL,FL-HD-67,R,Safe,Christopher Latvala,Dawn Douglas,R,,,7.158085774752341,D,12067,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_67,https://electdawndouglas.com/,https://www.electchrislatvala.com/,
FL,FL-HD-36,R,Safe,Amber Mariano,Daniel Endonino,R,,,6.950190831640067,D,12036,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_36,https://danforpasco.com/,https://ballotpedia.org/Amber_Mariano,
FL,FL-HD-41,R,Safe,Sam Killebrew,Jared West,R,,,6.912024503626707,D,12041,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_41,https://www.jaredwestforflorida.com/,https://ballotpedia.org/Sam_Killebrew,
FL,FL-HD-69,D,Lean,Linda Chaney,Jennifer Webb,D,,,6.843349230945477,D,12069,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_69,https://electjenniferwebb.com/,https://lindachaney.com/,
FL,FL-HD-66,R,Safe,Nick DiCeglie,Patricia Plantamura,R,,,6.842083049447403,D,12066,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_66,https://ballotpedia.org/Patricia_Plantamura,https://nickdiceglie.com/,
FL,FL-HD-79,R,Safe,Spencer Roach,Danika Fornear,R,,,6.746215021736117,D,12079,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_79,https://fornearforhd79.wixsite.com/danikafornear?fbclid=IwAR1xHLc6-hNuifNt5zWjKqN0iBpbuitchiMBiQE2_wwyYnX0fojjxbRWZrM,https://spencerforstatehouse.com/,
FL,FL-HD-53,R,Safe,Randy Fine,Phil Moore,R,Thomas Unger,Independent (Write-In,6.728970835619495,D,12053,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_53,http://www.votephilmoore.com/,https://www.voterandyfine.com/,https://ballotpedia.org/Thomas_Unger
FL,FL-HD-30,D,Lean,Bob Cortes,Joy Goff-Marcil,D,,,6.706782512224681,D,12030,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_30,https://joyforfl.com/,http://www.bobcortes.com/,
FL,FL-HD-78,R,Safe,Jenna Persons,Shawn Williams,R,,,6.684111833973458,D,12078,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_78,https://www.votewilliamsfor78.com/home,https://jennapersons.com/,
FL,FL-HD-16,R,Safe,Jason Fischer,Ben Marcus,R,,,6.667711768855552,D,12016,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_16,https://www.votebenmarcus.com/,https://jasonforflorida.com/,
FL,FL-HD-51,R,Safe,Tyler Sirois,Joan Majid,R,,,6.614230674151207,D,12051,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_51,https://www.joanmajidforflorida.com/,https://ballotpedia.org/Tyler_Sirois,
FL,FL-HD-65,R,Safe,Chris Sprowls,Kelly Johnson,R,,,6.536209776127053,D,12065,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_65,https://www.kelly4florida.com,https://www.chrissprowls.com/,
FL,FL-HD-39,R,Safe,Josie Tomkow,Chris Cause,R,,,6.433407897354887,D,12039,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_39,https://www.chriscause.com/,https://www.josietomkow.com/,
FL,FL-HD-71,R,Safe,Will Robinson,Andy Mele,R,,,6.28604848872194,D,12071,HD,https://ballotpedia.org/Florida_House_of_Representatives_District_71,https://www.andymeleforflhouse.com/,http://robinsonforflorida.com/,
