state,district,favored,confidence,rep_nominee,dem_nominee,incumbent,third_party_cand,third_party,redistricting_voter_power,anti_gerrymandering_party,geoid,chamber,district_link,dem_cand_link,rep_cand_link,third_cand_link
TX,TX-HD-51,D,Safe,Robert Reynolds,Eddie Rodriguez,D,,,1.3409585596883993,D,48051,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_51,http://www.eddiefortexas.com/,https://ballotpedia.org/Robert_Reynolds_(Texas),
TX,TX-HD-116,D,Safe,Robert Litoff,Trey Martinez Fischer,D,,,1.3401325269967983,D,48116,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_116,https://www.treymartinezfischer.com/,https://ballotpedia.org/Robert_Litoff,
TX,TX-HD-120,D,Safe,Ronald Payne,Barbara Gervin-Hawkins,D,Shawn Huckabay,L,1.3397767902901967,D,48120,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_120,https://ballotpedia.org/Barbara_Gervin-Hawkins,https://www.payne-for-house.com/,https://ballotpedia.org/Shawn_Huckabay
TX,TX-HD-50,D,Safe,Larry Delarose,Celia Israel,D,,,1.2597842667904713,D,48050,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_50,http://celiafortexas.com,https://ballotpedia.org/Larry_Delarose,
TX,TX-HD-49,D,Safe,Charles Meyer,Gina Hinojosa,D,Kenneth Moore,L,1.1984588762337731,D,48049,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_49,http://www.ginaforaustin.com/,https://ballotpedia.org/Charles_Allan_Meyer,https://ballotpedia.org/Kenneth_Moore
TX,TX-HD-48,D,Safe,Bill Strieber,Donna Howard,D,,,1.1469192598264728,D,48048,HD,https://ballotpedia.org/Texas_House_of_Representatives_District_48,http://www.votedonna.com/,http://www.strieberforaustin.com/,
TX,TX-SD-1,R,Safe,Bryan Hughes,Audrey Spanko,R,,,0.082265620760553,D,48001,SD,https://ballotpedia.org/Texas_State_Senate_District_1,https://ballotpedia.org/Audrey_Spanko,https://ballotpedia.org/Bryan_Hughes,
TX,TX-SD-22,R,Safe,Brian Birdwell,Robert Vick,R,,,0.0784622527177681,D,48022,SD,https://ballotpedia.org/Texas_State_Senate_District_22,https://ballotpedia.org/Robert_Vick,https://ballotpedia.org/Brian_Birdwell,
TX,TX-SD-18,R,Safe,Lois Kolkhorst,Michael Antalan,R,,,0.0778695591879556,D,48018,SD,https://ballotpedia.org/Texas_State_Senate_District_18,https://ballotpedia.org/Michael_Antalan,https://ballotpedia.org/Lois_Kolkhorst,
TX,TX-SD-24,R,Safe,Dawn Buckingham,Clayton Tucker,R,,,0.0764460094179786,D,48024,SD,https://ballotpedia.org/Texas_State_Senate_District_24,https://ballotpedia.org/Clayton_Tucker,https://ballotpedia.org/Dawn_Buckingham,
TX,TX-SD-11,R,Safe,Larry Taylor,Susan Criss,R,Jared Wissel,L,0.0754873291408657,D,48011,SD,https://ballotpedia.org/Texas_State_Senate_District_11,https://ballotpedia.org/Susan_Criss,https://ballotpedia.org/Larry_Taylor_(Texas),https://ballotpedia.org/Jared_Wissel
TX,TX-SD-4,R,Safe,Brandon Creighton,Jay Stittleburg,R,Cameron Brock,L,0.0752473575998022,D,48004,SD,https://ballotpedia.org/Texas_State_Senate_District_4,https://ballotpedia.org/Jay_Stittleburg,https://ballotpedia.org/Brandon_Creighton,https://ballotpedia.org/Cameron_Brock
TX,TX-SD-12,R,Safe,Jane Nelson,Shadi Zitoon,R,,,0.0685299632807366,D,48012,SD,https://ballotpedia.org/Texas_State_Senate_District_12,https://ballotpedia.org/Shadi_Zitoon,https://ballotpedia.org/Jane_Nelson,
TX,TX-SD-19,D,Lean,Peter Flores,Roland Gutierrez,R,Jo-Anne Valvdivia,L,0.0351695778792063,D,48019,SD,https://ballotpedia.org/Texas_State_Senate_District_19,https://ballotpedia.org/Roland_Gutierrez,https://ballotpedia.org/Peter_P._Flores,https://ballotpedia.org/Jo-Anne_Valvdivia
TX,TX-SD-13,D,Safe,Milinda Morris,Borris Miles,D,,,0.0035566435337317,D,48013,SD,https://ballotpedia.org/Texas_State_Senate_District_13,https://ballotpedia.org/Borris_Miles,https://ballotpedia.org/Milinda_Morris,
TX,TX-SD-27,D,Safe,Vanessa Tijerina,Eddie Lucio,D,,,0.0034705793684769,D,48027,SD,https://ballotpedia.org/Texas_State_Senate_District_27,https://ballotpedia.org/Eddie_Lucio,https://ballotpedia.org/Vanessa_Tijerina,
TX,TX-SD-20,D,Safe,Judith Cutright,Juan Hinojosa,D,,,0.0032885084984896,D,48020,SD,https://ballotpedia.org/Texas_State_Senate_District_20,https://ballotpedia.org/Juan_Hinojosa,https://ballotpedia.org/Judith_Cutright,
TX,TX-SD-29,D,Safe,Bethany Hatch,Cesar Blanco,Open,David Marino,L,0.003151857367669,D,48029,SD,https://ballotpedia.org/Texas_State_Senate_District_29,https://ballotpedia.org/Cesar_Blanco,https://ballotpedia.org/Bethany_Hatch,https://ballotpedia.org/David_Marino
TX,TX-SD-21,D,Safe,Frank Pomeroy,Judith Zaffirini,D,,,0.0028079383550494,D,48021,SD,https://ballotpedia.org/Texas_State_Senate_District_21,https://ballotpedia.org/Judith_Zaffirini,https://ballotpedia.org/Frank_Pomeroy,
